Elevation,Slope,Rainfall,Ave_temps,Soil_fertility,Soil_type,pH,Pollution_level,Standard_yield
872.03534,8.786908,1145.3,12.15,0.61,Rocky,5.241312909,0.126694291,0.491198737
850.6293,5.826078,1308.2,12.9,0.61,Volcanic,5.16660974,0.683137788,0.434822502
698.8797,9.076759,1521.6,14.15,0.64,Volcanic,4.407024513,0.060021898,0.352643614
592.3771,1.9587754,1382.8,12.5,0.6,Peaty,5.962462212,0.018780279,0.512323321
647.2512,24.725897,801,13.4,0.63,Sandy,4.986405798,0.060402936,0.443821887
671.1324,30.448475,1680.6,13.85,0.71,Volcanic,4.285765998,0.094922867,0.786243486
391.16443,10.834885,1643.9,13.7,0.65,Silt,6.024238214,0.00010664,0.473983681
358.53488,8.9117775,1543.4,13.85,0.64,Silt,6.93436446,8.89E-08,0.565601806
637.7991,5.0485654,493.7,12.7,0.55,Sandy,6.157805487,0.148493352,0.565682876
830.3164,21.87678,772.3,12.45,0.62,Sandy,5.718218575,0.202582165,0.511405049
350.89206,2.1712856,1787.9,13.25,0.63,Silt,6.847896201,0.274805414,0.490687277
776.16406,9.558626,1714.3,13.2,0.65,Volcanic,5.609975686,0.115727196,0.76077028
655.3781,4.512063,1034.3,13.7,0.58,Sandy,6.660625495,0.278926988,0.453625668
549.0275,7.4460235,1423.2,13.35,0.62,Silt,7.169110499,0.038265034,0.519902521
867.50305,2.26691,1376.7,12.6,0.6,Volcanic,5.420761645,0.25234311,0.629813838
885.9997,2.0185676,805.9,12.55,0.56,Rocky,5.468723537,0.221803973,0.551908789
900.27875,0.74727833,789.1,13.6,0.55,Rocky,5.108544412,0.202580113,0.45585087
516.0061,11.78432,1788.3,13.3,0.66,Silt,6.429356237,0.037067908,0.540032487
775.0424,6.531659,1353.8,13.65,0.61,Volcanic,5.722740301,0.034732404,0.516830848
756.55347,9.424491,847.1,13.3,0.59,Sandy,6.227273998,0.322065557,0.378024316
858.02136,21.64786,1760.4,15.2,0.69,Volcanic,5.182590709,0.255642148,0.749269782
904.9767,4.8648453,712.7,13.85,0.56,Rocky,5.670472823,0.192663374,0.596738344
891.7499,31.630676,633,12.4,0.64,Sandy,5.802495135,0.27879572,0.551472915
656.7597,20.556477,1427.2,13.05,0.66,Volcanic,4.361498639,0.357615662,0.68928346
533.94904,48.60797,1206.2,13.45,0.73,Silt,6.70201225,0.853373946,0.405153927
602.1452,25.357967,831.2,12.25,0.63,Loamy,5.11201498,0.096087917,0.588934848
736.21643,4.134786,2027.9,13.3,0.66,Volcanic,4.590400979,0.229854685,0.772649971
590.99,30.979902,338.9,13.95,0.61,Loamy,5.12196968,0.320139971,0.507062564
761.241,11.329125,1338.4,12.25,0.63,Volcanic,5.969563969,0.01916624,0.543717039
765.14307,0.22364877,1130.4,14.2,0.58,Sandy,5.053193721,0.484526367,0.460796633
445.45703,18.08344,440.6,11.5,0.58,Loamy,5.917284465,0.002383234,0.632770908
383.32233,7.6195555,1621,13.6,0.64,Silt,7.226347532,0.064336529,0.342359603
620.3418,21.018448,1533.2,12.9,0.67,Silt,7.017879207,0.018734077,0.406637283
496.86432,11.583524,1631.4,13.4,0.65,Silt,7.244443785,0.051626044,0.372057686
559.12823,19.442453,1585,12.55,0.67,Silt,6.283205595,0.010658128,0.473498204
701.2229,3.1641665,500.2,13.05,0.54,Sandy,6.578833704,0.304255493,0.507315871
531.3094,4.5933127,1446.3,14.1,0.62,Silt,7.147115346,0.007244445,0.520691938
837.8341,26.426304,1437.8,13.45,0.68,Volcanic,3.772588299,0.154095054,0.552453439
511.7637,6.4932575,2007.5,13.45,0.66,Silt,6.717394683,0.04101158,0.518128412
518.03455,5.1610565,1404.4,11.8,0.61,Peaty,4.166942089,0.007857073,0.369881776
761.3959,22.36024,926.3,12.1,0.63,Sandy,5.254741644,0.3928972,0.538647981
367.62817,18.896746,1849.9,13.2,0.69,Silt,6.361664326,0.147002553,0.49595032
748.4684,6.0350385,1900.2,13.95,0.65,Volcanic,4.199199502,0.121024586,0.776773605
425.97217,16.454573,1708.9,13.4,0.67,Silt,6.33303243,0.055454205,0.520802618
642.744,12.852573,1806.7,13.1,0.67,Volcanic,5.461767123,0.073992037,0.578061719
590.7924,0.84856004,437.2,12.6,0.53,Loamy,4.918260895,0.141223026,0.580602401
722.64606,2.0190866,2088.3,12.9,0.66,Volcanic,5.677559198,0.217053862,0.731794374
768.8515,1.740962,1420.2,13.05,0.6,Volcanic,4.524686966,0.118131051,0.699956546
727.86804,14.053791,626.1,13.5,0.58,Sandy,6.360019439,0.421397417,0.545152895
490.7658,11.085239,1280.8,12.5,0.62,Silt,7.13147902,0.073400443,0.525160453
757.65497,3.003535,1419.5,14.05,0.61,Volcanic,4.622584322,0.160982773,0.708771384
716.9123,17.904104,987.8,13.25,0.62,Sandy,5.830565499,0.009880701,0.614853826
898.28577,16.806162,773.1,13.15,0.6,Rocky,5.587607904,0.209175812,0.549685811
412.16245,10.518558,1346.2,12.85,0.63,Silt,5.564329634,2.79E-09,0.400825589
620.51733,8.667434,608.1,11.6,0.57,Loamy,6.194350601,0.234162585,0.719933317
468.3745,15.478564,1708.7,12.45,0.67,Silt,5.393095604,0.184467789,0.619967582
318.6467,7.3115554,1592.8,11.95,0.63,Silt,5.54749224,1.15E-06,0.416655199
382.21033,5.8738313,324.5,11.75,0.53,Loamy,5.782367865,0.003506185,0.511205255
836.70996,7.895358,628.6,13.2,0.56,Sandy,5.793595099,0.166475609,0.637382558
791.2972,16.2872,617.7,12.25,0.59,Sandy,4.534786098,0.077353726,0.562910136
776.6413,6.9031525,1264.8,11.95,0.61,Volcanic,5.847233385,0.054992022,0.532828778
746.04333,3.502558,1364.2,13.8,0.61,Volcanic,5.273302681,0.017571703,0.514382924
259.03503,4.942215,1538.3,13.7,0.62,Silt,6.444404471,5.76E-05,0.521136689
761.5494,9.317864,604.4,13,0.57,Sandy,6.613021709,0.27405021,0.593056734
785.38055,2.1954536,578.4,13.2,0.54,Sandy,5.101361577,0.298072689,0.600043704
661.062,11.912724,793.1,11.2,0.59,Sandy,6.347624824,0.44922539,0.470790615
921.02136,1.7891028,871.4,12.8,0.56,Rocky,5.972320819,0.225790202,0.366027011
392.9875,13.271547,1535.4,13.15,0.65,Silt,6.611244045,0.107357778,0.530480629
547.08295,10.197118,1273.9,13.7,0.62,Silt,6.707277893,0.014478556,0.585095642
541.22723,18.458326,1143.3,12.3,0.64,Loamy,5.482078993,0.875128601,0.393760187
563.6258,3.303499,1176.5,13.35,0.59,Loamy,5.910958477,0.233865746,0.605520853
759.3088,22.186598,1093.9,13,0.64,Sandy,5.517538318,0.800154078,0.469989927
562.13806,25.356588,326.6,12.35,0.6,Loamy,4.588042026,0.228161588,0.551563099
496.606,13.875251,1480.8,12.7,0.65,Silt,5.302117661,0.007334801,0.407921397
676.57086,4.553347,1036.8,12.45,0.58,Sandy,5.345516314,0.158239795,0.567265771
621.8992,16.509203,1060,13.8,0.62,Loamy,5.140907778,0.505102149,0.567292565
745.884,41.65843,477.9,12.25,0.66,Sandy,5.043638882,0.248071536,0.444900116
696.4639,2.0502892,2124.1,14.3,0.66,Volcanic,5.029762768,0.290443711,0.760448342
781.5478,6.54142,1426.2,14.7,0.62,Volcanic,5.013066407,0.151174987,0.707545188
728.2598,33.224953,1128.8,12.2,0.68,Sandy,4.599640671,0.314519453,0.510154938
624.63794,7.738596,1605.1,13,0.64,Silt,6.48903881,0.125422293,0.449285914
846.0659,6.9572916,616.4,12.4,0.56,Rocky,5.915138287,0.293921785,0.582625601
337.55103,8.531464,1367.1,12.8,0.62,Silt,6.026864412,0.018396863,0.517167744
804.62933,5.5660324,2324.1,14.25,0.68,Volcanic,4.910819285,0.263635973,0.668954863
320.40292,10.74729,1654.5,13.8,0.65,Silt,7.16896281,3.29E-06,0.466727059
710.1279,3.773596,591.6,13.4,0.55,Sandy,5.651209868,0.215423028,0.621974814
239.96643,3.4731307,1436.5,14.3,0.61,Peaty,4.155484351,2.33E-06,0.51232053
769.474,11.074223,2113.4,13.8,0.69,Volcanic,4.002131087,0.330469457,0.619496311
664.3857,2.6579776,1724.7,13.45,0.63,Volcanic,4.194614864,0.069807082,0.790969819
513.8919,5.529254,1125.5,13.95,0.59,Loamy,5.760841886,0.689332368,0.40500996
580.9582,4.0124946,1237.1,14.2,0.6,Peaty,4.205016747,0.16333736,0.372326704
574.5471,14.647693,930.1,13.15,0.61,Loamy,6.118693312,0.081952324,0.496237883
531.27167,16.358276,1713.9,12.9,0.67,Silt,6.918921092,0.011584487,0.437175501
799.6927,8.988498,2138,13.9,0.68,Volcanic,5.716902034,0.244569021,0.646008054
836.6775,16.340954,1046.7,14.4,0.62,Sandy,5.496467166,0.140726513,0.317975514
159.93983,11.544264,1557.2,12.25,0.65,Silt,6.31387935,3.57E-05,0.428776349
663.45056,6.0185895,452.6,12.55,0.55,Sandy,6.598329621,0.152154804,0.51498452
634.0538,12.381755,413.6,13.05,0.56,Loamy,5.588762605,0.179461203,0.63282562
790.04034,12.214822,738.4,13.7,0.59,Sandy,6.080882907,0.198494712,0.569876306
759.5778,45.37805,431.1,13,0.67,Sandy,5.256331822,0.227341642,0.599091445
684.4307,6.995587,982.9,13.95,0.59,Sandy,5.741333097,0.327048307,0.575900695
488.963,21.79331,1571.6,13.4,0.68,Silt,5.955966984,0.031740135,0.706634149
500.105,14.345957,1826.1,13.4,0.67,Silt,5.280653564,0.000435177,0.842179829
536.9357,4.654228,280.6,12.4,0.53,Loamy,5.379057897,0.155594127,0.636768253
511.19476,3.1717641,1080.2,12.5,0.58,Loamy,5.333433297,0.518807155,0.551022395
429.51413,21.830778,1864.4,14.05,0.7,Silt,5.951179409,0.224996908,0.596998103
722.2713,25.117771,1166.1,12.8,0.66,Sandy,6.440123947,0.289313731,0.511338798
630.4381,7.049277,1547.2,12.95,0.63,Silt,6.642028369,0.02214258,0.441937193
695.7703,15.040576,1388.2,13.2,0.64,Volcanic,5.426557445,0.026668079,0.50674923
509.6847,8.0025215,1096.4,12.95,0.6,Loamy,6.255672085,0.599705497,0.542819761
840.39136,3.4728055,652.1,13.4,0.55,Rocky,4.50629141,0.114911595,0.525014741
495.0001,32.821896,1682.4,13.45,0.72,Silt,6.701842491,0.034769972,0.446379719
864.69867,3.0558062,1172.9,13,0.59,Rocky,4.518299248,0.044955814,0.490531115
742.47235,13.856847,1346.8,14.85,0.64,Volcanic,4.123994437,0.935910082,0.2721629
756.0141,3.7881162,1155.8,13.5,0.59,Sandy,5.330912095,0.872609198,0.365733808
778.7062,1.1005646,544.5,12.95,0.54,Sandy,4.815278258,0.306962009,0.557332887
757.38214,9.744111,1221.3,12.7,0.61,Volcanic,5.901503864,0.813115512,0.474465714
608.4029,10.450789,792.4,13.9,0.58,Loamy,5.915302017,0.115311367,0.679660355
408.731,8.22405,1469.7,14.15,0.63,Silt,5.676264025,0.032140293,0.426830792
970.3066,4.839545,793.7,13.8,0.57,Rocky,5.777456645,0.105786831,0.588369957
383.90024,7.856693,1741,13.95,0.65,Silt,6.450111196,0.050984009,0.535534302
705.22,24.458221,1660.2,13.05,0.69,Volcanic,4.306437712,0.143378333,0.76217403
344.1426,7.387371,1673,14.5,0.64,Silt,6.83995766,0.000605041,0.391596375
624.2977,6.007042,1556.5,12.75,0.63,Silt,7.060631296,0.029849321,0.389546727
560.16046,1.5488293,1949.1,13.8,0.64,Silt,6.148607149,0.019336751,0.60780388
620.6646,8.425618,1052.9,13.4,0.6,Loamy,6.295776779,0.364493425,0.43531668
588.9541,11.465194,823.2,11.25,0.59,Loamy,5.938719596,0.409181811,0.612795045
575.09467,6.480811,1732.8,14.15,0.64,Silt,6.153224886,6.55E-08,0.53792977
638.3346,40.0841,584.1,13.4,0.66,Sandy,4.733759668,0.429907839,0.385615846
592.1866,2.1303353,1150.1,14.15,0.59,Loamy,5.470429715,0.959925953,0.534525517
345.21167,3.4239314,1691.5,13.55,0.63,Silt,6.564389774,0.001086448,0.58848557
885.04974,5.4922915,676.5,12.15,0.56,Rocky,4.741967172,0.193518469,0.558249451
688.5441,10.636298,1458.3,13.25,0.64,Volcanic,4.994854667,0.079868061,0.765511992
968.5473,20.018995,817.6,13.15,0.62,Sandy,5.389265231,0.19715682,0.637942856
969.8729,9.39892,879.5,12.9,0.59,Rocky,5.819322272,0.018287731,0.616362338
901.68066,19.673784,1821.3,13.2,0.69,Volcanic,4.930269324,0.239655212,0.757457039
551.54425,4.172523,2025,14.05,0.66,Silt,5.543172627,0.27239515,0.555379839
665.75226,37.53188,1073,13.65,0.69,Sandy,6.469199957,0.065061884,0.4381241
785.6774,6.3517175,649.9,12.55,0.56,Sandy,6.416461348,0.23394174,0.579160114
507.24484,8.521553,1901.2,13.1,0.66,Silt,6.958597113,0.072745287,0.498705299
694.6981,2.4625022,1617,15,0.62,Volcanic,5.482255055,0.0717128,0.520124916
853.1508,29.235287,1177,13.65,0.67,Sandy,5.905597221,0.527946214,0.55235872
767.0936,20.774546,720.8,13.6,0.61,Sandy,5.670522129,0.200951184,0.51648674
460.93362,8.7156515,1718.2,12.9,0.65,Silt,7.383573426,0.219480674,0.427817919
745.3511,7.452663,505.9,13.6,0.55,Sandy,6.547738467,0.225456618,0.514159249
636.18414,5.7130475,1204.4,15.1,0.6,Peaty,5.828654249,0.978919949,0.32369053
670.15674,5.6464887,1014.6,13.1,0.59,Sandy,6.324425822,0.221907138,0.421308122
908.77814,8.653489,988.1,13.15,0.59,Rocky,4.578213723,0.276245713,0.427327957
553.2955,6.1148167,918.7,13,0.58,Loamy,6.596473242,0.889146382,0.518135851
611.03644,1.5513151,1785.2,13.75,0.63,Silt,5.833442905,0.078275385,0.476394088
740.2992,12.877674,1420.9,12.9,0.64,Volcanic,3.742139834,0.172752685,0.591395045
585.8639,4.055375,1338.6,13.85,0.61,Peaty,5.379199759,0.065940584,0.46542544
897.72266,25.38149,789.9,12.35,0.63,Sandy,5.498998472,0.211004288,0.630016152
274.40588,11.434641,1569.3,12.7,0.65,Silt,6.854457564,0.000184345,0.5330983
787.8178,4.6191015,784.1,12.85,0.57,Sandy,6.791849351,0.469853172,0.508006692
418.77563,6.3406973,1906.8,12.15,0.66,Silt,7.447559804,0.101473424,0.418499926
498.43384,20.646988,1936.4,14.9,0.7,Silt,7.015030757,0.003932979,0.495104645
568.40625,5.339613,396.7,12.85,0.54,Loamy,6.608946582,0.063766638,0.646550021
769.58154,8.705108,1587.5,12.95,0.64,Volcanic,5.695394112,0.48002989,0.490890125
591.32837,37.358192,591.2,13.1,0.65,Loamy,5.255988054,0.26804272,0.665903893
755.73004,20.425194,1780.1,15.05,0.69,Volcanic,5.685178027,0.136581191,0.588147353
601.47534,7.8167014,1033.6,13.1,0.59,Loamy,4.92370032,0.912449291,0.493404462
679.2073,46.843697,1221.5,12.85,0.73,Volcanic,5.596000004,0.052818778,0.481519623
857.0244,15.41941,1299.7,14.25,0.64,Volcanic,5.62955824,0.050040401,0.531727237
1052.0197,23.701286,1006.1,13.3,0.64,Sandy,6.361683365,0.015487999,0.410104174
564.6939,3.4668732,458.2,13.2,0.54,Loamy,5.007417432,0.071135736,0.59233426
391.78372,30.429502,1787,12.85,0.72,Silt,6.815189826,0.000802262,0.520462157
640.01697,14.943497,1317.6,13.05,0.64,Volcanic,4.218733904,0.137978966,0.386730103
685.18536,4.2469273,721.8,12.95,0.56,Sandy,5.242561321,0.290698068,0.582673895
843.4968,25.283033,594.1,13.35,0.62,Sandy,5.365348811,0.250748795,0.476343433
731.7477,10.327801,838.1,14.15,0.59,Sandy,6.293116938,0.263862545,0.394167175
398.54242,5.005113,1778.7,13.15,0.64,Silt,7.36909032,0.014003476,0.380421127
774.12506,9.273893,516.7,13.15,0.56,Sandy,4.903936753,0.278032246,0.486589383
517.10065,7.787054,573.6,12.85,0.56,Loamy,5.898478804,0.040196899,0.695528752
581.68774,12.813137,1033.3,13.3,0.61,Loamy,5.040574865,0.70393688,0.528177849
919.9932,7.9513373,2454.9,14.65,0.7,Volcanic,4.873502052,0.26371554,0.5913552
861.4345,6.983234,1234.3,13.2,0.61,Volcanic,4.011399163,0.03324427,0.549315058
764.9503,3.7388158,539.2,13.5,0.54,Sandy,5.20612798,0.293771983,0.421078235
428.37872,3.7751164,1576.4,13,0.62,Silt,6.514178721,0.052426205,0.541104541
296.32233,0.9461351,1625.2,11.95,0.62,Silt,7.15824395,5.62E-05,0.466505755
452.22717,2.4820278,347,12.7,0.53,Loamy,6.628403092,0.006528401,0.699850771
853.65607,30.543364,620.3,13.35,0.63,Sandy,4.943070375,0.278713876,0.596095073
788.9006,13.635791,1193.7,14.5,0.62,Sandy,5.675348792,0.064322787,0.395706625
893.1322,11.074615,688.4,13.8,0.58,Rocky,5.011323786,0.265047357,0.462589924
603.65204,4.545414,722.9,11.2,0.56,Loamy,6.695725194,0.134624029,0.562343504
574.723,5.3599424,706.4,13.15,0.56,Loamy,5.688376915,0.05027104,0.634891307
216.79707,33.86663,1633.1,12.95,0.72,Silt,7.026279195,0.003801579,0.480304256
749.8219,1.5583224,1260.9,13.25,0.59,Volcanic,4.315280082,0.037184469,0.399068106
677.342,8.277403,1141.1,11.9,0.6,Sandy,5.432322919,0.341564348,0.529181525
713.92126,2.3293202,1107.9,13.35,0.58,Sandy,6.615409958,0.153246608,0.540841663
299.92496,6.6578674,1649.3,12.75,0.64,Silt,6.865782858,0.000375458,0.371865123
476.19226,5.236726,1615.1,13.25,0.63,Silt,5.838189155,0.043230978,0.48540301
654.72894,4.292737,1105.7,13.1,0.59,Sandy,6.48856115,0.299024032,0.447280403
613.10504,10.993432,1072.4,13.7,0.61,Loamy,5.322377565,0.309664876,0.604602504
625.3534,35.04146,373.5,12.75,0.63,Loamy,5.222619986,0.332829191,0.556684951
384.44373,24.235159,1704.6,12.55,0.7,Silt,7.178729594,0.057525371,0.466594731
664.75555,29.77465,1760,13.65,0.72,Volcanic,4.039786495,0.114886385,0.773332478
789.2617,7.8006244,680.9,11.7,0.57,Sandy,5.320763593,0.210515784,0.485191575
699.6572,2.492026,2048.6,13.95,0.65,Volcanic,4.464042561,0.123188657,0.539118259
683.5401,12.322761,917.5,13,0.6,Sandy,5.952543222,0.577656404,0.414069085
418.27814,8.263002,1791.6,12.85,0.65,Silt,6.432091486,0.030692887,0.537751835
735.60974,11.721116,667,13.15,0.58,Sandy,6.136161576,0.197327817,0.577382888
576.102,2.9521282,330.2,13.8,0.53,Loamy,5.164925157,0.174355011,0.571809653
729.65045,9.890184,1954.7,12.75,0.67,Volcanic,5.988051928,0.144841062,0.640204816
631.5744,28.384346,2033.4,14.45,0.73,Silt,6.900771166,0.042069323,0.507301714
515.09973,4.329085,1963,14.45,0.65,Silt,5.809696593,0.01499475,0.541761119
664.74506,4.913778,862.4,12.4,0.57,Sandy,5.790139835,0.187643491,0.573294291
693.125,4.478063,785.2,14.7,0.57,Sandy,6.585228076,0.305504572,0.507711602
773.05817,27.6845,579,12.9,0.62,Sandy,4.924351244,0.116624097,0.481075664
505.0369,8.418404,522.4,12.9,0.56,Loamy,4.814249256,0.00484531,0.590901501
641.39655,8.837487,689.4,14.05,0.57,Sandy,5.371074949,0.256738315,0.455410788
290.62036,12.902113,1525.5,13.9,0.65,Silt,5.409670448,6.86E-07,0.420854289
589.0179,3.3702714,887.4,13.65,0.57,Loamy,5.733793335,0.083588944,0.652893178
644.3538,6.7572856,605.6,13.05,0.56,Sandy,6.372232359,0.039311249,0.556672622
823.83185,23.197449,571.4,11.85,0.61,Sandy,5.276147755,0.258147956,0.626742891
727.5981,8.759828,1174.5,13.1,0.61,Sandy,4.888946548,0.224249351,0.575352411
453.9836,8.98545,1830.2,14.45,0.66,Silt,6.468579119,0.110666787,0.529819363
634.0936,17.683619,575.2,13.6,0.59,Loamy,6.210689286,0.041541102,0.702067513
855.90186,18.569778,1391,12.85,0.65,Volcanic,4.416796985,0.21815372,0.627780411
552.16284,1.3789774,1633.5,13.85,0.62,Silt,7.160726877,0.046176267,0.397937262
671.62555,3.7377462,830,11.1,0.57,Sandy,5.503348063,0.288604577,0.57557027
777.3479,4.397105,622.9,12.6,0.55,Sandy,6.423845313,0.243525362,0.541537798
623.78046,4.9129605,1352.7,12.9,0.61,Peaty,5.106456489,0.054213672,0.624121615
675.9259,8.065832,1247.2,13.65,0.61,Volcanic,4.099672396,0.029465928,0.657569828
625.0531,1.9247079,1175.2,14,0.59,Loamy,6.150448401,0.856700101,0.488166189
863.02594,15.855367,1403.3,13.3,0.65,Volcanic,5.017303367,0.207049446,0.65608111
461.8258,1.236996,1700.6,12.7,0.62,Silt,6.726235378,0.111695619,0.490445556
909.33234,6.9984636,1444.8,12.3,0.62,Volcanic,4.593115456,0.121415585,0.641675424
773.11127,43.78718,1893.4,14.6,0.77,Volcanic,5.336280272,0.068685861,0.827341542
417.46652,22.793507,374.6,12.1,0.59,Loamy,5.836291935,0.005456885,0.617207087
416.18137,24.85704,1774.1,14.7,0.7,Silt,6.096554308,0.019576848,0.511763757
778.33746,0.6734468,1063,11.75,0.57,Sandy,6.417777154,0.480880783,0.479385634
516.1338,41.344635,604,13.05,0.67,Loamy,5.113160762,0.386968326,0.621968831
585.8896,13.68141,1404.7,12.9,0.64,Silt,6.075743016,0.037857723,0.445787748
907.31354,8.863256,1253.1,13.5,0.61,Volcanic,4.750168178,0.055850581,0.621364869
738.19446,23.141312,508.5,12.85,0.6,Sandy,5.871038856,0.326497809,0.579892858
814.2998,7.8868246,1120.8,12.25,0.6,Sandy,6.033902772,0.65655907,0.39939506
491.98682,9.843675,1099.2,11.9,0.61,Loamy,5.837118297,0.730200985,0.460893503
638.78503,6.6141105,1002.4,12.8,0.59,Sandy,5.263301677,0.070123308,0.571198554
795.65967,7.986211,1014.5,14.4,0.59,Sandy,4.960821378,0.191059071,0.516491175
744.68976,2.784353,1504.7,13.45,0.61,Volcanic,5.872692047,0.508409902,0.44903614
664.342,6.6599994,679.3,13.55,0.56,Sandy,6.73596631,0.170444348,0.579231848
854.3963,3.8709075,878.3,14.6,0.57,Rocky,6.193514099,0.275951387,0.600626551
721.77423,28.582798,1877.1,14.7,0.72,Volcanic,4.533078978,0.132886387,0.845743585
683.8825,16.197023,995.3,12.8,0.62,Sandy,5.776610994,0.787444866,0.45980685
876.1687,4.01877,623.1,12.75,0.55,Rocky,6.24805071,0.2768956,0.646634888
437.40918,10.017177,176.7,11.5,0.54,Loamy,6.529638849,0.120199232,0.666022793
709.44904,16.07796,969,12.7,0.62,Sandy,5.848560397,0.032252416,0.608092084
236.7544,1.8422067,1604.6,13.15,0.62,Silt,5.973094503,4.31E-05,0.433974793
852.6388,11.624826,697.7,13.65,0.58,Rocky,5.725002397,0.069900241,0.627770237
661.39606,28.518536,476.4,12.3,0.62,Sandy,6.176381962,0.413587405,0.509696727
691.3966,9.361807,577.7,13.15,0.56,Sandy,6.603580449,0.419941786,0.494232713
531.6906,16.277948,1457.7,12.7,0.65,Silt,7.162165661,0.008169853,0.359423454
767.7033,25.832733,1079,14.1,0.65,Sandy,6.366104483,0.808815713,0.195743492
601.1116,12.775939,772.3,13.45,0.59,Loamy,5.107303197,0.030058831,0.603752325
835.0912,1.5677915,656.1,13.4,0.55,Sandy,6.609624349,0.242532113,0.581676323
885.4224,15.780201,690.1,13.2,0.59,Rocky,4.506154467,0.24747372,0.441876234
819.1848,0.88138336,639.9,13.05,0.54,Sandy,6.26090668,0.182777851,0.575552787
533.24664,2.2685308,1747.9,12.55,0.63,Silt,6.849871471,0.187462404,0.457327955
574.7646,12.837292,716.8,12.95,0.59,Loamy,6.244579187,0.025461831,0.692851162
805.4772,14.626451,1764.5,13.4,0.67,Volcanic,4.666637199,0.214700232,0.779438918
572.15326,18.499815,333.2,12.65,0.57,Loamy,6.032929587,0.170894444,0.669935559
448.51212,14.100338,213.2,12.15,0.55,Loamy,5.440211908,0.111582648,0.569680593
439.00558,15.017767,1610.6,12.05,0.66,Silt,5.622162239,0.055370421,0.663831339
814.6467,10.803859,834.7,12.35,0.59,Sandy,5.351064241,0.29732125,0.452225169
664.93176,13.538003,1178,14.15,0.62,Sandy,5.748245003,0.087965355,0.46969514
